ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Manufacturer_Model,Price
45532883,-,OPEL,Astra,2000,Hatchback,No,Petrol,1.6,223000 km,4.0,Manual,Front,04-May,Left wheel,Black,4,OPEL Astra,7213
45804630,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,96618 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,HYUNDAI Tucson,38894
45766762,-,OPEL,Corsa,1999,Hatchback,No,Petrol,1.2,230000 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,OPEL Corsa,5645
45810867,-,OPEL,Corsa,1999,Sedan,No,Petrol,1.2,1234567899 km,4.0,Manual,Front,04-May,Left wheel,Silver,2,OPEL Corsa,4800
45721579,475,CHEVROLET,Volt,2012,Sedan,No,Hybrid,1.4,100000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,CHEVROLET Volt,16621
45427144,639,FORD,Focus SE,2014,Hatchback,No,Petrol,2,135313 km,4.0,Automatic,Front,04-May,Left wheel,White,6,FORD Focus SE,14740
45788582,-,MERCEDES-BENZ,E 270,2002,Sedan,Yes,Diesel,2.7 Turbo,5000 km,6.0,Automatic,Rear,04-May,Left wheel,White,4,MERCEDES-BENZ E 270,14113
45043371,579,TOYOTA,RAV 4,2017,Jeep,No,Hybrid,2.5,2000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,12,TOYOTA RAV 4,52373
45797729,530,HYUNDAI,Elantra,2013,Sedan,Yes,LPG,1.6,186234 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Elantra,19416
45797307,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,139905 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI H1,36968
45802687,1077,HYUNDAI,Santa FE,2019,Jeep,Yes,Diesel,2,43598 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,HYUNDAI Santa FE,73714
45793169,760,CHEVROLET,Cruze,2010,Sedan,Yes,Petrol,1.8,50221 km,4.0,Automatic,Front,04-May,Left wheel,White,4,CHEVROLET Cruze,6743
44943782,831,HYUNDAI,Sonata,2011,Sedan,No,Hybrid,2.4,167000 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,12,HYUNDAI Sonata,10349
45786759,-,BMW,X5 3.5,2014,Jeep,Yes,Petrol,3.0 Turbo,196000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,BMW X5 3.5,70562
45779722,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,118400 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8,TOYOTA Camry,23521
45780355,1366,OPEL,Astra,1997,Universal,No,Petrol,1.6,443033 km,4.0,Manual,Front,04-May,Left wheel,Blue,2,OPEL Astra,4704
42078213,-,MERCEDES-BENZ,Vito,2011,Minivan,Yes,Diesel,2.2 Turbo,176000 km,4.0,Manual,Rear,04-May,Left wheel,Blue,2,MERCEDES-BENZ Vito,120
45787154,1190,TOYOTA,4Runner,2014,Jeep,Yes,Petrol,4,135000 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0,TOYOTA 4Runner,56450
43073832,-,MERCEDES-BENZ,Vito,2009,Minivan,Yes,Diesel,2.2 Turbo,315000 km,6.0,Manual,Rear,04-May,Left wheel,Black,2,MERCEDES-BENZ Vito,37633
45744753,966,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,2,74429 km,4.0,Automatic,Front,04-May,Left wheel,White,4,DAEWOO Lacetti,5893
45491643,-,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,116800 km,4.0,Tiptronic,Rear,04-May,Left wheel,White,0,HYUNDAI Elantra,18817
45805817,639,MITSUBISHI,Outlander,2014,Jeep,Yes,Petrol,2,136000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12,MITSUBISHI Outlander,18817
45748759,-,NISSAN,Tiida,2005,Hatchback,No,Petrol,1.5,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,NISSAN Tiida,30
45801197,-,TOYOTA,Prius,2006,Sedan,No,Petrol,1.5,305600 km,4.0,Automatic,Front,04-May,Left wheel,White,0,TOYOTA Prius,10036
45621745,1301,BMW,X5,2014,Sedan,Yes,Petrol,4.4,247877 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,BMW X5,784
45767195,-,BMW,520,1996,Sedan,No,Petrol,2,278000 km,6.0,Manual,Rear,04-May,Left wheel,Green,5,BMW 520,5645
45776757,1024,MERCEDES-BENZ,C 250,2010,Sedan,Yes,Petrol,2.5,219000 km,6.0,Tiptronic,Rear,04-May,Left wheel,White,8,MERCEDES-BENZ C 250,17876
45797698,915,MERCEDES-BENZ,ML 350,2014,Jeep,Yes,Diesel,3,57755 km,6.0,Automatic,4x4,04-May,Left wheel,White,6,MERCEDES-BENZ ML 350,46414
45802245,-,MERCEDES-BENZ,ML 320,2003,Jeep,Yes,Petrol,3.2,0 km,10.0,Automatic,4x4,04-May,Left wheel,Blue,10,MERCEDES-BENZ ML 320,11917
45681705,584,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.8,152000 km,4.0,Automatic,Front,04-May,Left wheel,White,8,CHEVROLET Cruze,7527
45802616,707,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,56557 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Santa FE,14113
45809726,585,HONDA,Civic,2013,Sedan,Yes,Petrol,1.8,87000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,HONDA Civic,36235
45815383,777,LEXUS,IS 250,2014,Sedan,Yes,Petrol,2.5,126021 km,6.0,Automatic,Rear,04-May,Left wheel,White,12,LEXUS IS 250,627
45786931,781,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.5,11000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Black,8,VOLKSWAGEN Jetta,12544
45806380,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,165442 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,FORD Fusion,2038
45811587,1694,MERCEDES-BENZ,G 550,2016,Jeep,Yes,Petrol,4,74990 km,8.0,Automatic,4x4,04-May,Left wheel,White,12,MERCEDES-BENZ G 550,1882
45813920,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,249734 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,MERCEDES-BENZ E 350,1490
45798259,-,HONDA,Passport,1998,Jeep,No,Petrol,3.2,0 km,6.0,Automatic,4x4,04-May,Left wheel,White,4,HONDA Passport,6899
45806153,-,HYUNDAI,Accent,1997,Sedan,No,Petrol,1.3,4444 km,4.0,Manual,Front,02-Mar,Left wheel,Blue,0,HYUNDAI Accent,1000
45646338,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,232032 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,TOYOTA Camry,392
45759243,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,LEXUS GX 460,39201
45754133,382,HYUNDAI,Sonata,2014,Sedan,Yes,Hybrid,2.4,102400 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,HYUNDAI Sonata,15053
44710924,1018,BMW,X5,2011,Jeep,Yes,Petrol,3.0 Turbo,78000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,8,BMW X5,36065
45802215,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,79911 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,HYUNDAI H1,40889
45731779,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,117671 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI H1,49459
45797023,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,153651 km,4.0,Automatic,Front,04-May,Left wheel,Red,4,HYUNDAI Genesis,19369
45801665,1202,NISSAN,Micra,2001,Hatchback,No,Petrol,1.4,135000 km,4.0,Manual,Front,02-Mar,Left wheel,Red,4,NISSAN Micra,2822
45808703,891,BMW,528,2016,Sedan,Yes,Petrol,2.0 Turbo,32000 km,4.0,Tiptronic,Rear,04-May,Left wheel,Black,12,BMW 528,49864
45660692,831,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,108826 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,HYUNDAI Sonata,188
45806014,271,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,196800 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,TOYOTA Prius C,4547
45778856,831,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2.4,161600 km,4.0,Tiptronic,Front,04-May,Left wheel,Red,8,HYUNDAI Sonata,15681
45629880,765,FORD,Fusion,2015,Sedan,Yes,Petrol,2,71454 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,FORD Fusion,16935
45802435,1018,HYUNDAI,Grandeur,2011,Sedan,Yes,LPG,3,406000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Grandeur,13269
45779282,-,AUDI,Q5,2011,Hatchback,Yes,Petrol,2,148000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Blue,8,AUDI Q5,32302
45800972,-,SKODA,Octavia,2019,Sedan,No,Petrol,1.6,5500 km,4.0,Automatic,Front,04-May,Left wheel,White,6,SKODA Octavia,37633
44786792,1051,HONDA,Cr-v,2016,Jeep,No,Petrol,2.4,22400 km,4.0,Variator,4x4,04-May,Left wheel,Black,0,HONDA Cr-v,29793
45769995,-,FIAT,500,2012,Sedan,Yes,Petrol,1.4,137600 km,4.0,Manual,Front,02-Mar,Left wheel,Brown,8,FIAT 500,14113
45635209,642,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2,150285 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,VOLKSWAGEN Jetta,2117
45767271,-,BMW,328,2009,Sedan,Yes,Petrol,3,162000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Silver,10,BMW 328,20385
45766233,1017,HYUNDAI,Elantra,2017,Jeep,Yes,Petrol,2,284251 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,HYUNDAI Elantra,94
45762941,639,AUDI,A4,2014,Sedan,Yes,Petrol,2,42395 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,0,AUDI A4,1254
44630354,-,NISSAN,X-Terra,2004,Jeep,Yes,CNG,3.3,200000 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,2,NISSAN X-Terra,13799
45772088,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,26802 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,MERCEDES-BENZ E 300,314
45809124,501,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.5,52350 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HONDA FIT,17023
45802940,-,MITSUBISHI,ColtPlus,2007,Hatchback,No,Petrol,1.5,180000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,6,MITSUBISHI ColtPlus,7840
44998607,738,CHEVROLET,Cruze LT,2017,Sedan,No,Petrol,1.4 Turbo,89620 km,4.0,Automatic,Front,04-May,Left wheel,Sky blue,8,CHEVROLET Cruze LT,14113
45781369,694,FORD,Transit,2014,Microbus,No,Diesel,2.2 Turbo,142256 km,4.0,Manual,Rear,04-May,Left wheel,White,2,FORD Transit,36065
45768598,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,226094 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,TOYOTA Highlander,941
45787028,-,KIA,Sportage,2012,Jeep,No,Petrol,2.4,136000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,10,KIA Sportage,25716
45793381,1195,MERCEDES-BENZ,C 220,2008,Universal,No,Diesel,2.2 Turbo,177000 km,4.0,Tiptronic,Rear,04-May,Left wheel,White,12,MERCEDES-BENZ C 220,23521
42296779,-,TOYOTA,Land Cruiser Prado,2019,Jeep,No,Diesel,3.0 Turbo,37000 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,TOYOTA Land Cruiser Prado,250
45809537,691,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.3,68415 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,HONDA FIT,21285
45798604,-,OPEL,Vectra,1989,Sedan,No,Petrol,2,300000 km,4.0,Manual,Front,04-May,Left wheel,White,0,OPEL Vectra,3450
45797349,1514,HYUNDAI,Genesis,2011,Sedan,Yes,Petrol,4.6,118432 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,HYUNDAI Genesis,28523
45694887,-,SUBARU,Forester,2011,Jeep,Yes,Petrol,2.5,170000 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,8,SUBARU Forester,22266
45797073,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,154154 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,HYUNDAI H1,32910
44727071,-,MITSUBISHI,Pajero,1998,Jeep,No,Petrol,3.5,212000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,2,MITSUBISHI Pajero,9408
45653120,448,HONDA,Insight,2012,Hatchback,Yes,Hybrid,1.3,321269 km,4.0,Automatic,Front,04-May,Left wheel,Red,0,HONDA Insight,784
45816286,919,BMW,X5,2012,Jeep,Yes,Petrol,3,195982 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,BMW X5,11133
45781021,836,DODGE,Caliber,2010,Jeep,No,Petrol,2,90000 km,4.0,Automatic,Front,04-May,Left wheel,Yellow,12,DODGE Caliber,10349
45802138,574,HONDA,Insight,2010,Hatchback,No,Hybrid,1.3,149000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,HONDA Insight,9408
45809324,831,HONDA,FIT,2018,Hatchback,Yes,Petrol,1.5,6213 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,HONDA FIT,39189
45757727,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,94949 km,4.0,Automatic,Front,04-May,Left wheel,White,0,LEXUS CT 200h,16935
45764470,1018,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3,273186 km,6.0,Automatic,Rear,04-May,Left wheel,White,12,MERCEDES-BENZ E 350,9879
45807320,-,HONDA,FIT,2012,Hatchback,Yes,Hybrid,1.5,160000 km,4.0,Variator,Front,04-May,Right-hand drive,White,0,HONDA FIT,17249
45646874,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,TOYOTA Camry,392
45815276,1055,MERCEDES-BENZ,ML 350,2013,Jeep,Yes,Petrol,3.5,127416 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,MERCEDES-BENZ ML 350,706
45804997,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,116365 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,HYUNDAI Tucson,26108
45793374,364,CHEVROLET,Spark,2012,Sedan,Yes,Petrol,1,32387 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,CHEVROLET Spark,7840
45635084,697,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Diesel,1.8,63792 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,VOLKSWAGEN Jetta,6272
45767208,-,VOLKSWAGEN,Vento,1995,Sedan,No,Petrol,1.8,100000 km,4.0,Manual,Front,04-May,Left wheel,Green,0,VOLKSWAGEN Vento,2100
45416716,642,FORD,C-MAX,2012,Hatchback,No,Hybrid,2,208000 km,4.0,Variator,Front,04-May,Left wheel,Grey,8,FORD C-MAX,13000
45815365,-,MAZDA,Demio evropuli,2003,Hatchback,No,CNG,1.4,185000 km,4.0,Manual,Front,04-May,Left wheel,Blue,4,MAZDA Demio evropuli,7213
45811240,-,BMW,550,2008,Sedan,Yes,Petrol,4.8,227000 km,8.0,Tiptronic,Rear,04-May,Left wheel,Black,8,BMW 550,20385
45815383,777,LEXUS,IS 250,2014,Sedan,Yes,Petrol,2.5,126021 km,6.0,Automatic,Rear,04-May,Left wheel,White,12,LEXUS IS 250,627
45761052,-,MERCEDES-BENZ,190,1991,Sedan,No,Petrol,2,200000 km,4.0,Manual,Front,04-May,Left wheel,Red,4,MERCEDES-BENZ 190,4704
44281026,1268,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,47000 km,4.0,Automatic,Front,04-May,Right-hand drive,Sky blue,6,TOYOTA Aqua,8000
45668580,1327,TOYOTA,RAV 4,2018,Jeep,No,Petrol,2.5,40000 km,4.0,Tiptronic,4x4,04-May,Left wheel,White,12,TOYOTA RAV 4,48610
45773479,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,TOYOTA Camry,1646
45656043,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,315270 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,LEXUS RX 450,2509
45621627,1793,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,5.5,325811 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12,MERCEDES-BENZ E 350,13172
45523830,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,3237 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,TOYOTA CHR,282
45646930,1018,BMW,X5,2011,Jeep,Yes,Diesel,3,332243 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,BMW X5,10349
45644439,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,04-May,Left wheel,White,12,TOYOTA Camry,18817
45590039,761,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,260000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,6,TOYOTA Prius,9722
45798073,790,HYUNDAI,Elantra,2009,Sedan,Yes,Petrol,1.6,99110 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Elantra,13771
45779727,-,TOYOTA,Avalon,2013,Sedan,Yes,Hybrid,2.5,125000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,9,TOYOTA Avalon,32929
45805731,-,BMW,328,2010,Sedan,Yes,Petrol,2.8,160000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,8,BMW 328,16621
45770649,-,TOYOTA,Camry,2007,Sedan,Yes,Hybrid,2.4,220800 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,TOYOTA Camry,17000
45768472,1304,BMW,750,2013,Sedan,Yes,Petrol,4.4,87243 km,8.0,Automatic,Rear,04-May,Left wheel,Blue,12,BMW 750,392
45642840,502,HONDA,Civic,2013,Sedan,Yes,Hybrid,1.5,144872 km,4.0,Automatic,Front,04-May,Left wheel,White,0,HONDA Civic,8311
45732676,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,82764 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,HYUNDAI Sonata,13589
45774877,919,MERCEDES-BENZ,C 300,2012,Sedan,Yes,Petrol,3,86000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,12,MERCEDES-BENZ C 300,25089
45732034,642,HYUNDAI,Santa FE,2012,Jeep,Yes,Diesel,2,138013 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Santa FE,32340
45808942,530,CHEVROLET,Aveo,2013,Hatchback,Yes,Petrol,1.6,71000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,CHEVROLET Aveo,11704
45441578,753,KIA,Optima,2012,Sedan,No,Petrol,2.4,178892 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,KIA Optima,8154
45791664,-,TOYOTA,Ipsum,2004,Minivan,No,CNG,2.4,250000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,6,TOYOTA Ipsum,10349
45803088,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,52351 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Santa FE,28059
45788655,-,NISSAN,Note,2006,Hatchback,No,CNG,1.5,1000 km,4.0,Variator,Front,04-May,Left wheel,Silver,2,NISSAN Note,6586
45804677,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,99821 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Tucson,35902
45432915,-,HONDA,Cr-v,1998,Jeep,No,Petrol,2,282099 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,HONDA Cr-v,6899
45797358,878,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.8,195000 km,4.0,Automatic,Front,04-May,Left wheel,White,8,TOYOTA Prius,15053
45805910,-,OPEL,Astra H,2009,Coupe,No,Petrol,1.6,237780 km,4.0,Manual,Front,02-Mar,Left wheel,Black,6,OPEL Astra H,10976
45753290,1132,TOYOTA,Prius,2006,Sedan,No,Petrol,1.5,160000 km,4.0,Automatic,Front,04-May,Left wheel,Red,12,TOYOTA Prius,11917
45789396,-,NISSAN,Teana,2005,Sedan,No,Petrol,2.3,172000 km,6.0,Automatic,Front,04-May,Left wheel,Black,6,NISSAN Teana,6272
45809125,345,TOYOTA,Aqua,2016,Hatchback,Yes,Hybrid,1.5,90812 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,TOYOTA Aqua,11481
45755073,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,127955 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,TOYOTA Camry,16935
45756033,-,MERCEDES-BENZ,S 350,2007,Sedan,Yes,Petrol,3.5,165000 km,6.0,Automatic,Rear,04-May,Left wheel,Black,0,MERCEDES-BENZ S 350,31361
45798169,790,HYUNDAI,Elantra,2009,Sedan,Yes,Petrol,1.6,59538 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Elantra,11102
45756632,1024,FORD,Fusion,2010,Sedan,Yes,Petrol,2.5,168960 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,FORD Fusion,314
45809620,585,CHEVROLET,Cruze,2013,Sedan,Yes,Petrol,1.8,125874 km,4.0,Automatic,Front,04-May,Left wheel,White,4,CHEVROLET Cruze,13877
45816133,-,BMW,535,2012,Sedan,Yes,Petrol,3.0 Turbo,0 km,6.0,Tiptronic,Rear,04-May,Left wheel,Brown,12,BMW 535,43905
45811036,345,CHEVROLET,Volt,2016,Hatchback,Yes,Hybrid,1.5,125018 km,4.0,Automatic,Front,04-May,Left wheel,White,12,CHEVROLET Volt,220
43760990,333,SUBARU,Crosstrek,2014,Hatchback,Yes,Hybrid,2,50342 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,SUBARU Crosstrek,26814
45652480,1172,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.5,220323 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,MERCEDES-BENZ ML 350,157
45732715,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,571919 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Sonata,10349
45769953,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,229904 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,MERCEDES-BENZ E 350,470
45814850,-,MERCEDES-BENZ,ML 320,2009,Jeep,Yes,Diesel,3.0 Turbo,120345 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,8,MERCEDES-BENZ ML 320,39201
45813971,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,0,LEXUS RX 450,14269
45732686,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,39736 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Sonata,9418
45802127,781,HYUNDAI,H1,2012,Universal,Yes,Diesel,2.5,216000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI H1,21395
45766364,2377,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,5.7,54875 km,8.0,Automatic,Rear,04-May,Left wheel,Grey,12,TOYOTA Tundra,11290
45767755,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,318467 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,TOYOTA Highlander,251
45795828,-,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2.4,174400 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,HYUNDAI Sonata,15053
45561360,-,MITSUBISHI,Minica,2006,Pickup,No,Petrol,0.7,0 km,3.0,Manual,4x4,02-Mar,Right-hand drive,White,0,MITSUBISHI Minica,9408
45391656,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,289600 km,6.0,Tiptronic,Front,04-May,Left wheel,White,8,TOYOTA Camry,22894
45789922,488,KIA,Picanto,2016,Sedan,Yes,Petrol,1,36805 km,3.0,Automatic,Front,04-May,Left wheel,Black,4,KIA Picanto,13172
45769829,1514,LEXUS,GX 470,2011,Sedan,Yes,Petrol,4.6,202048 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,LEXUS GX 470,392
45792699,-,MERCEDES-BENZ,C 320,2000,Sedan,No,CNG,3.2,260000 km,6.0,Automatic,Rear,04-May,Left wheel,Black,10,MERCEDES-BENZ C 320,10976
45810186,1194,TOYOTA,4Runner,2013,Jeep,Yes,Petrol,4,194605 km,6.0,Automatic,Rear,04-May,Left wheel,Grey,12,TOYOTA 4Runner,392
45809893,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,101800 km,4.0,Automatic,Front,04-May,Left wheel,Yellow,4,TOYOTA Aqua,18726
45768787,574,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,245070 km,4.0,Automatic,Front,04-May,Left wheel,White,0,HONDA Insight,549
45793131,961,CHEVROLET,Cruze,2009,Sedan,Yes,Diesel,2,66287 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,CHEVROLET Cruze,6429
45714094,1018,NISSAN,Murano,2011,Jeep,Yes,Petrol,3,265000 km,5.0,Automatic,4x4,04-May,Left wheel,Black,10,NISSAN Murano,14113
43908540,586,TOYOTA,Prius ჰიბრიდი,2012,Hatchback,No,Hybrid,1.8,97000 km,4.0,Variator,Front,04-May,Left wheel,Carnelian red,12,TOYOTA Prius ჰიბრიდი,18189
45813707,-,FORD,Transit,2000,Microbus,No,CNG,2.3,300000 km,4.0,Manual,Rear,04-May,Left wheel,Yellow,0,FORD Transit,11917
45793570,961,CHEVROLET,Captiva,2009,Jeep,Yes,Diesel,2,51480 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,CHEVROLET Captiva,6583
45787833,-,TOYOTA,Prius,2006,Hatchback,No,Hybrid,1.7,27500 km,4.0,Automatic,Front,04-May,Left wheel,White,6,TOYOTA Prius,10036
45797438,790,HYUNDAI,I30,2009,Sedan,Yes,Petrol,1.6,79027 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,HYUNDAI I30,10976
45810349,1578,BMW,650,2015,Coupe,Yes,Petrol,4.4,92213 km,8.0,Automatic,Rear,02-Mar,Left wheel,White,12,BMW 650,30734
45802790,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,143370 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Santa FE,43062
45798314,730,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,28332 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Elantra,18503
45776560,308,TOYOTA,Prius C,2015,Hatchback,No,Hybrid,1.5,107267 km,4.0,Automatic,Front,04-May,Left wheel,Red,0,TOYOTA Prius C,18189
