Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Engine volume,Mileage,Gear box type,Doors,Color,Airbags,Age,Price
0,17,587,4,1,5,2.0,104000,0,1,3,2,14,26030
1195,12,581,10,0,1,2.2,172323,1,1,14,2,17,11917
640,5,174,4,1,1,2.0,118103,0,1,7,4,12,24302
1195,12,581,6,0,1,2.2,107000,1,1,15,4,17,15524
1324,44,339,4,1,2,3.3,264877,0,1,14,12,15,5645
1324,44,339,9,1,2,3.3,226198,0,1,6,12,15,1725
697,44,196,9,1,5,1.8,43294,0,1,1,12,10,24462
583,17,243,9,1,5,1.6,157421,0,1,7,4,14,20005
1249,17,333,10,1,1,2.5,39071,0,1,12,4,8,47217
503,44,91,3,1,2,1.5,151887,0,1,1,4,13,7310
1202,15,82,9,1,5,2.4,66366,0,1,11,12,8,4861
862,17,333,7,1,1,2.5,54862,0,1,15,4,14,14897
0,17,244,9,1,5,1.8,182400,1,1,7,8,13,16621
1750,44,339,9,1,2,3.3,334414,0,1,14,12,17,12544
0,28,299,4,1,1,3.2,172000,0,1,1,12,18,36065
609,44,163,9,1,2,2.5,35058,0,1,14,12,7,18817
1047,17,243,9,1,1,1.6,120455,0,1,12,4,18,8643
426,5,554,3,1,5,1.0,101512,0,1,7,4,10,9543
781,44,493,4,1,5,2.5,159901,0,1,3,12,13,5959
638,22,446,9,1,5,2.0,71104,0,1,14,4,11,14113
1327,44,163,9,1,5,2.5,44845,0,1,3,12,7,9879
831,15,203,4,1,5,2.4,244067,0,1,12,12,14,1803
749,15,203,4,0,5,2.4,49000,0,1,12,0,11,26030
1273,28,401,4,1,1,3.5,79080,0,1,7,12,10,22894
1678,12,581,6,0,1,2.0,190000,1,1,12,1,23,11604
1413,17,318,9,1,5,3.3,33705,0,1,7,4,9,44533
1714,44,569,9,1,5,3.5,174827,0,1,12,12,8,3763
730,41,83,4,1,1,1.6,89298,0,1,14,4,9,37984
565,5,413,9,1,5,0.8,134863,0,1,5,4,18,3293
862,44,163,9,0,5,2.5,147037,0,1,12,6,14,18189
779,44,163,9,1,2,2.5,90000,2,1,14,12,12,23521
502,44,479,3,1,2,1.5,142000,0,1,2,8,12,12544
0,12,275,9,0,5,1.6,41000,0,1,14,6,8,15367
642,17,587,4,1,1,2.0,195401,0,1,7,4,13,20610
789,5,206,9,1,1,1.6,75367,0,1,12,4,16,8781
765,41,498,4,1,1,2.0,38051,0,1,1,4,10,57990
640,17,587,4,1,1,2.0,200279,0,1,7,4,12,20526
862,17,333,7,1,1,2.5,120805,0,1,1,4,14,22266
891,17,545,9,1,4,2.0,257646,0,1,12,4,9,11290
831,41,83,4,1,1,1.6,48064,0,1,11,4,8,39750
0,28,556,2,0,1,2.2,0,1,1,14,1,20,15000
0,33,370,4,1,5,1.6,133000,0,1,2,6,14,20385
919,28,229,9,1,1,3.0,171221,0,1,1,12,13,9252
781,44,163,9,0,5,2.5,84000,2,1,12,12,13,20071
530,33,370,4,1,5,1.6,312118,0,1,1,0,12,7213
0,22,472,3,0,5,1.2,107000,1,1,12,2,9,12858
462,44,477,9,1,2,1.8,7518,0,1,14,12,6,1254
308,44,91,3,1,2,1.5,127834,0,1,12,4,10,8163
831,41,83,4,1,5,1.6,74279,0,1,12,4,8,35610
765,17,545,9,1,4,2.0,333804,0,1,12,4,10,10663
1575,1,487,4,1,5,3.0,49122,0,1,12,12,7,37947
0,43,636,4,0,5,2.7,150000,0,1,14,4,20,12544
1590,28,111,10,0,5,1.7,117000,0,1,1,6,14,9500
1077,17,587,4,1,1,2.0,13940,0,1,14,4,6,67934
0,10,437,9,0,5,2.0,104000,0,1,11,0,23,4704
0,12,581,6,0,1,2.4,0,1,1,12,0,18,20385
1091,17,333,7,1,1,2.5,117595,0,1,14,4,9,32578
0,17,545,9,1,2,2.4,230400,2,1,1,6,13,16308
1018,28,401,4,1,1,3.0,0,0,1,1,12,14,2666
0,44,163,9,0,5,2.5,264000,2,1,1,0,15,19130
690,12,290,9,0,5,1.5,93000,2,1,7,8,9,14740
0,43,330,4,0,0,2.7,259200,0,1,12,4,22,8467
777,44,163,9,1,5,2.5,53310,0,1,1,12,11,8154
394,44,163,9,1,2,2.5,179381,0,1,1,12,11,11133
777,44,163,9,1,5,2.5,87000,2,1,4,16,11,23521
891,17,530,4,1,1,2.0,194067,0,1,1,4,9,37633
891,17,545,9,1,4,2.0,38206,0,1,14,4,9,13808
639,17,530,4,1,1,2.0,69191,0,1,14,4,11,36065
753,17,545,9,1,5,2.4,123869,2,1,14,12,13,17249
0,44,477,9,1,5,1.5,200211,0,1,14,8,17,14426
765,12,290,9,1,5,2.0,71454,0,1,1,0,10,16935
0,28,556,6,0,1,3.0,1000,1,1,11,2,17,40769
1091,44,166,9,0,5,2.5,17200,2,1,2,12,9,37633
259,5,613,3,1,2,1.4,112123,0,1,12,0,11,6586
0,44,477,3,0,2,1.5,240000,0,1,14,6,17,6272
0,44,479,3,0,2,1.4,228800,0,1,11,0,12,15681
1236,15,276,3,1,2,1.3,121000,0,1,12,2,14,9408
777,17,333,7,1,1,2.5,154672,0,1,12,4,11,34657
915,17,331,9,1,5,3.0,253966,0,1,14,4,11,25205
919,28,300,4,1,1,3.0,255114,0,1,1,12,13,24775
528,12,275,9,1,5,1.6,91125,0,1,7,0,11,12544
862,12,259,4,1,2,2.5,168966,0,1,14,0,14,3607
473,5,206,9,1,5,1.4,147718,0,1,14,12,11,17249
639,17,587,4,1,1,2.0,114406,0,1,1,4,11,32245
1017,28,305,4,1,5,2.0,28226,2,1,14,12,8,131716
779,47,462,9,0,5,2.5,156000,2,1,7,8,12,15681
0,47,462,9,1,5,1.8,0,0,1,1,4,22,5018
584,17,243,9,0,5,1.8,110000,2,1,7,4,11,16308
0,2,624,4,1,1,3.5,267632,2,1,1,0,15,39201
1079,17,545,9,1,5,2.0,77130,0,1,2,4,7,49751
877,17,587,4,1,1,1.7,82430,0,1,7,4,8,40556
1249,17,333,10,1,1,2.5,100900,0,1,12,4,8,38016
639,17,530,4,1,1,2.0,91321,0,1,14,4,11,55638
753,5,408,9,1,5,2.4,103541,0,1,14,12,13,3293
0,44,477,9,0,5,1.8,190000,0,1,2,8,13,20385
501,15,270,3,1,5,1.5,111400,0,1,12,4,11,22502
966,8,380,9,1,5,2.0,74429,0,1,14,4,16,5893
891,17,545,9,1,4,2.0,37898,0,1,12,4,9,14279
584,17,243,9,0,5,1.8,114000,2,1,4,10,11,12858
1399,28,229,9,1,1,3.5,189530,0,1,1,12,15,12388
639,17,530,4,1,1,2.0,172137,0,1,14,4,11,33243
1055,28,126,9,1,5,3.5,107200,2,1,7,10,12,26971
0,28,114,9,1,5,1.8,65865,1,1,7,6,25,14113
1325,44,163,9,1,5,2.5,4000,0,1,1,10,6,68994
765,12,277,9,0,5,2.0,72114,0,1,14,0,10,12544
639,17,587,4,1,1,2.0,85254,0,1,1,4,11,33908
1286,22,555,4,1,1,2.0,63488,0,1,12,4,18,6586
0,47,360,9,1,5,2.5,136000,2,1,1,10,14,16400
640,17,530,4,1,1,2.0,185000,0,1,1,4,12,33230
0,44,479,3,1,2,1.5,69000,0,1,14,12,11,17249
891,17,587,4,1,1,2.0,94558,0,1,14,4,9,38445
836,41,83,4,1,1,2.0,217346,0,1,1,4,15,16010
777,17,333,7,1,1,2.5,115474,0,1,14,4,11,30750
0,2,624,4,1,1,3.0,198211,2,1,7,12,13,30420
777,17,333,7,1,1,2.5,169109,0,1,15,4,11,35902
585,17,243,9,1,5,1.8,64800,2,1,1,12,12,17249
1714,28,306,4,1,5,3.5,39814,0,1,1,0,8,43592
0,28,219,9,0,1,2.2,0,0,1,1,0,18,17249
707,17,587,4,1,1,2.0,151186,0,1,12,4,14,26475
0,34,597,9,0,0,2.2,255100,0,1,2,2,24,5645
1079,17,545,9,1,5,2.0,36304,0,1,7,4,7,57698
0,2,624,4,1,1,3.0,124000,2,1,1,10,16,39201
1017,15,188,1,1,5,2.0,26488,0,1,14,4,8,53185
891,17,530,4,1,1,2.0,150415,0,1,14,4,9,40076
1011,12,266,4,1,5,2.3,59758,0,1,4,10,9,25089
1104,2,624,4,1,1,3.0,196614,0,1,1,0,10,1019
900,22,446,9,1,5,2.4,109000,2,1,1,6,10,22894
639,17,587,4,1,1,2.0,71101,0,1,14,4,11,20698
639,17,530,4,1,1,2.0,147343,0,1,7,4,11,38894
1288,22,555,4,1,5,2.0,51264,0,1,12,4,18,5645
751,17,545,9,0,5,2.4,240000,2,1,1,10,12,15053
583,17,243,9,1,5,1.6,115934,0,1,1,4,14,20005
1024,12,259,4,0,2,2.5,140000,0,1,14,0,15,17249
640,43,528,9,1,5,2.0,193504,0,1,11,0,12,1411
0,17,333,7,0,1,2.5,196000,1,1,14,2,13,28000
1091,17,333,10,1,1,2.5,110846,0,1,7,4,9,44843
843,44,477,3,0,2,1.5,200000,0,1,7,8,17,9408
843,44,477,9,1,2,1.5,207005,0,1,2,8,17,12544
1282,5,174,4,1,1,2.0,54647,0,1,14,4,18,5018
1017,5,408,9,1,5,2.0,93087,0,1,12,4,8,45210
919,2,624,4,1,5,3.0,1000,0,1,14,12,13,24500
1055,28,229,9,1,1,3.5,107800,0,1,7,12,12,5802
595,15,270,3,1,5,1.5,111649,0,1,1,4,10,24512
1347,12,259,4,1,2,2.5,148800,0,1,6,6,17,14426
584,17,243,9,1,5,1.8,157760,0,1,2,12,11,2352
944,34,95,3,0,1,1.7,219000,1,1,7,4,17,9095
1079,36,180,4,1,5,2.0,1166,0,1,14,12,7,25716
447,15,270,10,1,5,1.3,39693,0,1,14,4,12,13065
642,17,545,9,1,4,2.0,36545,0,1,14,4,13,8311
761,8,380,9,1,5,1.8,71479,0,1,7,4,15,6743
640,41,498,4,1,1,2.0,152859,0,1,14,4,12,38251
761,44,477,3,0,2,1.8,182860,0,1,9,10,15,13799
639,5,174,4,1,1,2.0,130791,0,1,14,4,11,32973
0,34,95,3,0,5,1.6,250000,1,1,14,4,25,6586
1481,28,306,4,1,5,3.0,51824,0,1,14,12,8,37320
502,44,91,9,1,5,1.5,48300,0,1,11,4,12,19306
585,17,243,3,1,5,1.8,206400,2,1,1,6,12,15053
1058,28,229,9,1,1,3.5,128202,0,1,1,12,13,4861
0,44,493,4,0,5,2.5,60800,2,1,7,8,10,40769
0,44,351,7,1,0,2.0,0,2,1,1,4,18,10506
0,24,153,3,1,2,1.5,158000,0,1,14,10,13,21012
419,33,410,3,1,5,1.2,86146,0,1,1,4,12,5209
749,17,545,9,1,5,2.4,172800,2,1,14,8,11,17876
521,5,613,3,1,2,1.4,288778,0,1,1,0,14,2666
0,22,446,9,0,5,2.4,61680,0,1,2,6,10,15681
530,33,370,4,1,5,1.6,129128,0,1,14,0,12,3607
0,43,528,3,0,5,1.6,180000,0,1,12,0,19,6272
1047,17,243,9,1,5,1.6,210239,0,1,12,4,18,10635
0,44,477,3,0,6,1.8,123000,0,1,14,12,11,23834
697,5,206,9,0,5,1.8,37000,0,1,12,0,10,17249
0,15,270,9,0,5,1.5,1000,0,1,12,4,20,8781
0,28,229,9,1,5,3.5,74000,2,1,12,12,11,55823
880,33,373,4,0,5,1.6,8000,2,1,7,0,7,24775
0,44,493,4,0,5,2.0,125000,0,1,14,6,20,14113
530,17,243,9,1,5,1.6,80819,0,1,1,4,12,25591
781,17,333,10,1,1,2.5,236332,0,1,12,4,13,19657
1024,17,333,7,1,1,2.5,73401,0,1,12,4,15,13015
707,17,545,9,1,5,2.0,175221,0,1,14,4,14,19416
707,17,318,1,1,5,2.0,153651,0,1,11,4,14,19369
697,15,188,9,1,5,1.8,100658,0,1,12,4,10,30891
308,44,477,3,0,2,1.8,90000,0,1,14,12,11,23000
0,44,477,3,0,2,1.8,216386,0,1,14,6,12,21330
1820,44,569,9,1,5,3.5,18555,0,1,1,12,6,26971
639,17,545,9,1,4,2.0,255784,0,1,12,4,11,10036
505,31,452,4,1,2,2.0,79283,0,1,1,12,7,1725
0,22,472,3,0,5,1.1,91000,1,1,1,4,17,10976
1528,12,581,6,0,1,2.4,168000,1,1,2,2,18,17249
836,17,545,9,1,5,2.0,185120,0,1,12,4,15,15132
503,15,270,3,0,5,1.5,216000,2,1,7,12,13,10976
707,17,530,4,1,1,2.0,162000,0,1,7,4,14,23235
934,27,2,4,1,5,2.5,193382,0,1,2,12,10,2979
638,22,446,9,1,5,2.0,45984,0,1,14,4,11,17876
0,28,224,9,1,1,2.7,306089,2,1,2,12,23,15681
1017,28,227,9,1,5,2.0,50963,0,1,1,12,8,56136
642,17,587,4,1,1,2.0,90000,0,1,14,4,13,23414
0,28,229,9,1,5,3.5,215000,2,1,14,8,18,18817
988,44,477,3,0,2,1.5,79030,0,1,7,6,18,11760
0,21,328,4,1,1,2.7,233000,0,1,7,8,21,17249
0,44,477,9,0,2,1.8,284800,0,1,1,8,14,16621
0,18,272,4,1,5,3.5,190000,0,1,1,6,23,12544
0,31,191,10,0,5,1.3,88000,0,1,14,10,20,8467
831,41,83,4,1,5,1.6,28441,0,1,14,4,8,45633
583,17,243,9,1,5,1.6,129000,0,1,12,4,14,20005
0,15,203,4,0,5,2.0,213000,0,1,12,6,25,7840
530,22,499,9,0,5,1.6,137000,0,1,1,4,12,12544
1172,44,339,4,1,2,3.5,342622,0,1,1,12,14,1568
1273,12,266,4,1,5,3.5,127923,0,1,14,4,10,52034
259,5,613,3,1,2,1.4,138491,0,1,1,0,11,3763
934,44,163,9,1,5,2.5,83200,2,1,14,10,10,29166
0,2,621,4,1,5,2.0,65000,2,1,1,12,12,23800
891,17,545,9,1,4,2.0,195432,0,1,12,4,9,15681
382,17,548,9,1,2,2.4,73825,0,1,1,8,11,16935
891,17,530,4,1,1,2.0,50079,0,1,14,4,9,29950
639,1,73,9,1,5,2.0,81818,0,1,2,0,11,5018
730,41,83,4,1,5,1.6,76398,0,1,14,4,9,40045
639,12,277,3,0,5,2.0,13000,1,1,14,8,11,14113
831,31,452,4,0,5,2.4,141000,2,1,12,16,14,19444
1077,44,136,4,1,5,2.0,19834,0,1,12,12,6,21012
730,17,243,9,1,5,1.6,63276,0,1,14,4,9,25889
1624,28,229,9,1,1,3.5,109139,0,1,1,12,16,5018
836,17,587,4,1,1,2.0,171157,0,1,14,4,15,20883
1104,23,214,4,1,1,3.0,88000,2,1,1,12,10,76835
765,5,174,4,1,1,2.0,48294,0,1,12,4,10,32744
751,5,408,9,1,5,2.4,97907,0,1,12,4,12,22260
0,2,52,9,0,5,3.0,190000,2,1,12,6,22,16621
1104,2,624,4,1,1,3.0,196614,0,1,1,0,10,3293
891,17,243,9,0,5,2.0,33000,0,1,7,12,9,29793
843,44,477,3,0,2,1.5,93000,0,1,12,12,17,13172
0,47,361,9,0,5,2.0,139555,1,1,1,8,13,16500
0,15,270,9,0,2,1.3,145000,0,1,12,8,12,11290
781,5,206,9,0,5,1.4,6000,2,1,14,0,7,23521
1324,44,339,9,1,2,3.3,226198,0,1,6,12,15,1725
531,17,346,3,1,1,1.6,31593,0,1,14,4,13,14113
0,47,360,9,1,5,2.0,135000,1,1,14,8,12,22894
531,17,243,9,1,5,1.6,149935,0,1,1,4,13,14454
503,44,91,3,1,5,1.5,50000,0,1,1,4,13,22197
0,17,243,9,0,5,1.8,230400,2,1,10,4,15,15367
781,44,163,9,1,2,2.5,159379,0,1,14,12,13,3136
586,17,248,9,0,5,1.8,158000,2,1,7,10,13,12544
530,12,290,9,1,5,1.6,129600,2,1,4,12,12,20385
1823,24,501,9,1,5,3.5,15744,0,1,14,12,7,55195
642,5,450,4,1,1,2.0,172000,0,1,7,4,13,16289
501,44,91,3,1,5,1.5,71000,0,1,1,4,11,19306
394,44,163,9,1,2,2.5,179381,0,1,1,12,11,11133
781,44,163,9,0,2,2.5,149000,0,1,12,8,13,12388
1249,44,168,9,1,5,2.5,60000,2,1,1,12,8,13172
1268,15,355,3,0,2,1.5,102000,0,1,12,8,13,10000
1018,28,229,9,1,1,3.0,273186,0,1,14,12,14,9879
1850,28,229,9,1,1,3.5,290922,0,1,12,12,17,2195
640,5,450,4,1,1,2.0,71338,0,1,12,4,12,10672
0,28,69,9,0,5,1.7,149000,2,1,4,6,19,6899
834,44,569,4,1,5,2.7,265558,0,1,14,12,12,14583
900,17,551,9,1,5,2.4,66000,2,1,1,12,10,20385
0,2,29,9,0,5,1.9,159344,2,1,12,6,24,8781
0,17,243,9,0,5,1.8,74900,0,1,1,10,14,17249
0,44,167,9,1,5,2.5,144000,2,1,1,4,13,26657
431,17,545,9,1,2,2.0,71218,0,1,1,0,9,5018
730,41,83,4,1,5,1.6,28699,0,1,14,4,9,44166
830,12,259,9,1,5,1.5,4309,0,1,14,12,6,13015
530,17,80,9,0,5,1.6,111000,0,1,14,4,12,9408
629,17,243,9,1,5,1.6,47562,0,1,14,4,10,27504
862,12,259,4,1,2,2.5,168966,0,1,14,0,14,3607
0,47,327,3,0,1,2.0,151000,2,1,1,8,14,19444
1268,15,285,7,0,5,1.5,90000,0,1,12,4,13,10000
1620,44,493,4,0,1,2.2,198000,1,1,1,4,19,18189
781,44,163,9,1,5,2.5,230336,0,1,1,12,13,5645
0,33,410,3,0,5,1.4,139000,0,1,15,4,20,7213
0,15,562,7,0,5,1.7,0,0,1,12,4,21,6899
0,28,610,7,0,1,2.2,220000,1,1,14,4,16,19444
1077,42,205,9,1,5,2.0,1275,0,1,12,12,6,14426
1236,15,270,3,0,5,1.3,162000,0,1,12,2,14,7213
0,47,360,9,1,5,2.5,288000,1,1,1,6,19,11290
0,44,593,7,0,5,2.0,11111,0,1,1,4,23,9408
836,17,530,4,1,1,2.0,188044,0,1,12,4,15,21953
642,17,587,4,1,1,2.0,225117,0,1,1,4,13,17747
530,33,370,4,1,5,1.6,166013,0,1,14,0,12,2901
308,44,477,3,0,2,1.8,88447,0,1,12,12,11,16308
609,44,163,9,1,2,2.5,35058,0,1,14,12,7,18817
751,17,545,9,1,2,2.4,216208,0,1,2,0,12,1176
862,17,333,7,1,1,2.5,124444,0,1,15,4,14,22894
836,17,545,9,1,5,2.0,193486,0,1,12,4,15,13626
642,1,73,9,1,5,2.0,177512,0,1,1,12,13,2901
531,33,370,4,1,5,1.6,95000,2,1,7,12,13,19130
0,2,624,4,1,1,3.0,111111,2,1,12,0,24,15681
0,44,477,3,0,2,1.8,141000,0,1,7,6,14,17249
891,28,123,9,1,5,2.0,26096,0,1,14,12,9,6899
1091,17,333,10,1,1,2.5,203073,0,1,7,4,9,27463
382,44,479,3,0,2,1.5,144000,0,1,14,8,8,25089
0,46,15,4,1,5,1.7,11000,1,1,1,6,18,7840
0,44,196,9,0,5,1.6,18700,0,1,14,12,8,40769
614,5,107,9,1,5,1.2,171138,0,1,2,4,16,4328
0,33,410,3,0,5,1.2,0,0,1,7,2,21,5331
765,28,138,9,1,5,2.0,59000,2,1,14,12,10,40456
1091,17,333,10,1,1,2.5,40877,0,1,7,4,9,30326
1095,5,174,4,1,1,2.0,45777,0,1,12,4,17,5331
0,17,243,9,1,5,1.8,112000,2,1,7,10,11,22894
765,17,530,4,1,1,2.0,110000,0,1,14,4,10,48403
1537,44,339,9,1,2,3.3,318358,0,1,1,12,16,1019
765,2,50,9,1,5,2.0,116691,0,1,1,0,10,26657
1399,24,501,4,1,5,3.5,136542,0,1,2,0,15,3450
642,47,462,9,1,1,2.0,134000,2,1,14,12,13,16308
934,27,419,9,1,5,2.5,120342,0,1,14,12,10,4704
0,42,282,10,1,0,2.5,237688,0,1,1,2,23,8467
879,12,275,9,1,5,1.6,47736,0,1,7,12,6,3763
0,33,410,9,0,5,1.2,0,0,1,5,0,23,5900
789,5,206,9,1,5,1.6,177839,0,1,14,4,16,5175
779,44,163,9,1,2,2.5,190549,0,1,1,12,12,5018
790,8,380,9,1,5,1.6,107125,0,1,1,4,16,5802
639,17,545,9,1,4,2.0,169024,0,1,14,4,11,14426
530,5,107,3,1,5,1.6,134372,0,1,7,4,12,15464
0,15,270,3,0,5,1.3,186000,0,1,12,5,22,7683
691,15,270,3,1,5,1.3,37074,0,1,12,4,8,18045
639,1,486,4,1,5,2.0,87000,2,1,14,12,11,38500
531,17,346,3,1,1,1.6,151136,0,1,14,4,13,17346
583,17,243,9,1,5,1.6,79570,0,1,12,4,14,21181
397,44,477,3,1,2,1.8,48738,0,1,14,12,9,21953
0,33,571,9,0,5,2.3,131000,0,1,14,6,18,7997
1017,17,243,9,1,5,2.0,65035,0,1,2,12,8,4547
0,44,170,9,1,2,2.5,85000,0,1,1,6,13,31988
769,5,174,4,1,1,2.2,255456,0,1,12,4,14,15800
642,17,530,4,1,1,2.0,196764,0,1,1,4,13,25810
862,17,333,10,1,1,2.5,237853,0,1,12,4,14,17054
640,22,446,9,1,5,2.0,0,2,1,14,0,12,12600
382,12,290,9,1,2,2.0,100747,0,1,6,0,10,2666
640,12,290,9,1,2,2.0,320554,0,1,14,0,12,3763
751,17,545,9,1,5,2.4,104046,0,1,12,12,12,2117
1017,17,545,9,1,5,2.0,13941,0,1,14,4,8,52959
0,47,134,9,1,5,2.0,177000,2,1,12,8,15,15200
900,17,549,9,1,5,2.4,67840,2,1,1,8,10,23207
0,31,452,4,0,5,2.0,208000,2,1,14,4,14,20385
1079,44,136,4,1,5,2.0,16213,0,1,7,12,7,2587
642,5,206,9,1,1,2.0,180000,0,1,14,4,13,13987
0,28,556,2,1,1,2.2,169000,1,1,14,4,12,35124
0,5,613,9,1,6,1.4,93000,0,1,14,10,11,26030
530,33,370,4,1,5,1.6,110531,0,1,11,0,12,14426
521,5,613,3,1,6,1.4,105989,0,1,12,8,14,16621
528,17,243,9,1,5,1.6,75000,0,1,12,4,11,10976
0,44,477,9,0,2,1.8,100006,0,1,14,10,14,17876
585,17,243,3,0,5,1.8,106000,0,1,1,8,12,12858
891,17,243,3,1,5,2.0,47074,0,1,12,12,9,1411
687,8,380,9,1,5,1.6,36125,0,1,2,4,15,6523
1598,28,229,9,1,1,3.0,175614,0,1,1,12,17,2430
836,17,545,9,1,4,2.0,112484,0,1,14,4,15,7222
586,17,250,9,1,5,1.8,48000,2,1,1,12,13,18189
1018,2,63,9,1,5,3.0,123803,2,1,14,8,14,29793
642,5,450,4,1,1,2.0,156834,0,1,5,4,13,15125
1399,24,505,4,1,2,3.5,167222,0,1,1,12,15,5018
0,44,477,9,0,2,1.8,160000,0,1,14,6,14,15900
697,15,188,9,1,5,1.8,66753,0,1,7,4,10,36802
781,44,163,9,0,2,2.5,120000,0,1,4,6,13,20385
690,15,188,9,1,5,1.5,25439,0,1,7,4,9,60897
1327,17,333,10,1,1,2.5,45535,0,1,12,4,7,45436
0,31,457,4,1,5,2.4,138650,1,1,1,4,16,10349
917,1,76,3,1,5,3.0,301707,0,1,7,0,12,11133
777,12,290,9,1,5,2.5,83213,0,1,8,12,11,1803
1079,17,545,9,1,5,2.0,27448,0,1,1,4,7,65052
640,17,545,9,1,5,2.0,162558,0,1,1,4,12,12777
394,44,102,9,1,2,2.5,144000,0,1,1,12,11,31361
0,15,188,9,0,5,2.0,44821,1,1,14,6,9,29166
650,5,552,9,1,5,1.4,78000,2,1,14,10,9,21000
394,44,163,9,1,2,2.5,179381,0,1,1,12,11,11133
919,28,401,4,1,1,3.0,271701,0,1,14,12,13,26657
583,17,80,3,1,1,1.6,32800,0,1,1,4,14,10923
456,44,163,9,1,2,2.5,241227,0,1,12,12,10,9722
765,17,530,4,1,1,2.0,108177,0,1,1,4,10,47217
639,5,408,9,1,5,2.0,115131,0,1,1,4,11,28608
650,5,206,9,0,5,1.4,91440,0,1,12,12,9,18817
0,42,451,10,0,5,2.5,163000,2,1,12,2,21,8467
777,44,163,9,1,5,2.5,267398,0,1,14,10,11,10036
919,2,624,4,1,1,3.0,70994,0,1,1,0,13,34811
836,17,545,9,1,5,2.0,205972,0,1,7,4,15,15257
642,17,587,4,1,1,2.0,166122,0,1,7,4,13,20237
1079,36,180,4,1,5,2.0,1166,0,1,14,12,7,25716
0,1,486,4,1,5,3.2,100000,2,1,2,8,13,25716
639,17,530,4,1,1,2.0,177523,0,1,14,4,11,42171
779,44,163,9,1,2,2.5,190549,0,1,1,12,12,5018
833,5,206,9,1,1,2.0,67490,0,1,7,4,15,6241
0,44,477,9,1,5,1.5,259200,0,1,6,8,17,16308
890,22,446,9,1,5,2.0,26432,0,1,1,4,9,20228
1017,17,243,9,1,5,2.0,17013,0,1,7,4,8,51523
930,17,587,4,1,1,1.7,29709,0,1,1,4,7,58507
1018,2,35,9,1,5,3.0,78000,2,1,14,10,14,18817
503,44,91,3,1,5,1.5,107000,0,1,2,4,13,18422
1051,22,446,9,1,5,2.4,134598,0,1,1,12,9,1098
966,5,380,9,1,1,2.0,158267,0,1,14,4,16,11099
0,44,359,9,0,5,1.5,158500,0,1,12,2,22,8154
781,44,163,9,1,2,2.5,156518,0,1,14,12,13,3607
0,31,452,4,0,5,3.0,0,2,1,12,4,17,20385
585,17,243,9,0,5,1.8,80000,2,1,7,12,12,11917
765,17,587,4,1,1,2.0,60000,0,1,7,4,10,37580
781,17,333,7,1,1,2.5,62234,0,1,12,4,13,18660
836,17,530,4,1,1,2.0,153997,0,1,12,4,15,22693
640,41,375,4,1,1,2.0,98895,0,1,14,4,12,24327
0,47,364,9,1,5,1.8,130000,2,1,7,0,11,14113
761,44,477,9,1,2,1.8,239179,0,1,12,12,15,12000
531,17,243,9,1,5,1.6,95665,0,1,7,4,13,18208
934,33,513,4,1,5,2.5,136000,0,1,12,0,10,20698
694,5,174,4,1,1,2.2,120309,0,1,14,4,11,29087
502,44,91,3,1,5,1.5,52500,0,1,2,4,12,21285
761,44,477,9,0,5,1.8,174000,0,1,14,10,15,16621
691,15,270,3,1,5,1.3,100940,0,1,12,4,8,20372
765,41,498,4,1,1,2.0,102118,0,1,2,4,10,45044
0,17,243,9,0,5,1.8,56000,2,1,2,10,10,18817
891,17,545,9,1,4,2.0,325139,0,1,12,4,9,11290
915,2,624,4,1,1,3.0,141384,0,1,2,0,11,25089
779,44,163,9,1,2,2.5,124912,0,1,14,12,12,3763
259,5,613,3,1,6,1.4,35000,0,1,3,10,11,28852
0,47,360,9,1,5,2.0,137000,1,1,1,8,22,7997
0,44,477,9,1,2,2.4,104000,2,1,1,8,14,16308
0,28,218,9,1,0,1.8,187323,0,1,12,6,20,15994
1055,28,229,9,1,1,3.5,107800,0,1,7,12,12,5802
1714,28,306,4,1,5,3.5,13500,2,1,1,12,8,83107
0,28,610,6,0,1,2.2,300000,1,1,14,2,20,23521
822,22,184,9,1,1,1.6,28888,0,1,14,4,8,17405
0,28,556,6,0,1,2.2,327000,1,1,14,2,16,25089
502,44,91,3,1,5,1.5,37900,0,1,2,4,12,28592
1156,12,266,4,1,5,2.3,66901,0,1,2,4,8,75160
1850,28,147,1,1,5,3.5,77300,2,1,1,12,17,28225
0,44,477,9,0,2,1.8,71257,0,1,14,7,12,18660
831,15,188,3,1,5,1.5,2000,0,1,1,4,7,78829
779,12,290,9,1,5,2.5,90672,0,1,14,12,12,3920
730,17,243,9,1,5,1.6,83814,0,1,1,4,9,20814
583,33,370,4,1,5,1.6,124800,0,1,1,0,14,16935
1399,24,505,4,1,2,3.5,167222,0,1,1,12,15,5018
639,17,530,4,1,1,2.0,120871,0,1,12,4,11,40983
919,1,76,9,1,5,3.0,83200,2,1,7,8,13,34497
1273,24,501,4,1,5,3.5,71939,0,1,1,12,10,3293
640,1,73,9,1,5,2.0,157584,0,1,1,0,12,4234
1017,24,433,4,1,5,2.0,24000,2,1,1,10,8,75266
333,12,290,9,1,2,2.0,135451,0,1,7,12,11,3450
639,17,545,9,1,5,2.0,62000,2,1,14,12,11,31361
0,1,73,9,1,5,2.0,192000,1,1,1,10,15,15681
831,33,370,4,1,5,1.6,47533,0,1,14,12,8,27284
